,price,yellow_card_champ,yellow_card_cup,goal_continent,assist_continent,yellow_card_continent,score_goal_cup,score_goal_champ,score_goals_selection,score_assist_cup,score_assist_champ,score_selections_nation
2865,1000000.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,1.0,6.0,3.0
9788,75000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9121,250000.0,40.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,0.0
270,5000000.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
2036,600000.0,25.0,3.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,6.0,2.0
10882,125000.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0
4492,25000000.0,43.0,6.0,1.0,0.0,4.0,0.0,10.0,1.0,1.0,14.0,3.0
9692,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10598,150000.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,17.0,0.0,14.0,65.0
8974,150000.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2252,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4511,40000000.0,54.0,2.0,3.0,3.0,2.0,10.0,40.0,4.0,6.0,42.0,23.0
6365,350000.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,5.0,5.0
2938,500000.0,55.0,4.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,3.0,0.0
5406,250000.0,43.0,4.0,0.0,0.0,0.0,2.0,63.0,0.0,8.0,14.0,0.0
3999,15000000.0,6.0,0.0,7.0,1.0,4.0,2.0,12.0,4.0,0.0,7.0,10.0
8787,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1966,50000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7531,75000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4070,450000.0,12.0,0.0,2.0,3.0,0.0,0.0,16.0,0.0,0.0,9.0,5.0
9341,2000000.0,9.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,24.0,0.0
6421,125000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4730,12000000.0,18.0,1.0,0.0,0.0,0.0,2.0,23.0,5.0,0.0,11.0,12.0
15,100000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3899,500000.0,15.0,1.0,0.0,0.0,0.0,4.0,27.0,0.0,0.0,7.0,0.0
107,2500000.0,17.0,2.0,0.0,0.0,1.0,2.0,16.0,2.0,1.0,10.0,3.0
246,40000000.0,15.0,5.0,2.0,3.0,6.0,9.0,47.0,4.0,4.0,39.0,22.0
1825,150000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12105,400000.0,11.0,1.0,0.0,0.0,0.0,1.0,30.0,0.0,2.0,20.0,0.0
8455,450000.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12163,200000.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0
6081,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6905,275000.0,28.0,0.0,4.0,3.0,1.0,0.0,57.0,0.0,0.0,45.0,6.0
1951,150000.0,12.0,3.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,19.0,4.0
4553,1000000.0,10.0,0.0,3.0,0.0,5.0,0.0,34.0,0.0,0.0,11.0,1.0
738,40000000.0,15.0,0.0,3.0,2.0,3.0,0.0,53.0,6.0,0.0,31.0,19.0
5729,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,5.0,0.0
8207,2800000.0,59.0,4.0,4.0,3.0,3.0,9.0,88.0,4.0,6.0,67.0,9.0
9888,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1801,150000.0,36.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
11347,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3159,50000.0,91.0,7.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,20.0,0.0
5870,100000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9696,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2539,750000.0,18.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,6.0,2.0
5232,275000.0,14.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,5.0,2.0
12283,150000.0,8.0,1.0,1.0,1.0,2.0,3.0,14.0,0.0,4.0,23.0,4.0
10930,175000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
11086,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8283,300000.0,7.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0
5532,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7785,200000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10127,250000.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,3.0,1.0
10488,100000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9694,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8272,200000.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
5580,300000.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0
221,1500000.0,5.0,0.0,2.0,2.0,2.0,0.0,30.0,0.0,3.0,17.0,1.0
8904,300000.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0
1193,200000.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0
10443,75000.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0
1608,2000000.0,23.0,1.0,0.0,0.0,0.0,3.0,13.0,0.0,1.0,12.0,6.0
2930,400000.0,10.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,4.0
12065,1500000.0,21.0,0.0,0.0,1.0,2.0,0.0,66.0,2.0,0.0,28.0,4.0
5681,400000.0,5.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,3.0,0.0
4866,500000.0,14.0,0.0,1.0,0.0,1.0,0.0,74.0,0.0,0.0,33.0,0.0
7264,100000.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9598,25000.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
3990,350000.0,29.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
5489,100000.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0
8725,200000.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4018,18000000.0,16.0,1.0,4.0,5.0,2.0,1.0,23.0,0.0,12.0,20.0,14.0
4455,2500000.0,12.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0
4386,1000000.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8075,700000.0,34.0,0.0,0.0,0.0,4.0,0.0,13.0,0.0,0.0,23.0,0.0
11333,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6888,250000.0,15.0,0.0,3.0,9.0,4.0,0.0,37.0,0.0,0.0,20.0,4.0
9204,1500000.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
10310,250000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374,450000.0,49.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,6.0,1.0
6947,250000.0,1.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5849,400000.0,22.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,10.0,0.0
10813,125000.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0
9867,300000.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
1071,100000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7743,125000.0,12.0,6.0,0.0,2.0,1.0,1.0,7.0,0.0,3.0,27.0,2.0
11926,175000.0,20.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,6.0,2.0
12418,1000000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
5054,500000.0,12.0,0.0,0.0,0.0,0.0,2.0,29.0,0.0,2.0,32.0,0.0
7548,225000.0,20.0,5.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,14.0,4.0
4576,500000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,200000.0,17.0,10.0,1.0,1.0,2.0,1.0,4.0,0.0,2.0,0.0,12.0
12245,725000.0,28.0,5.0,3.0,0.0,1.0,10.0,25.0,4.0,1.0,17.0,60.0
6509,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10640,100000.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
2629,300000.0,22.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,5.0,1.0
3010,450000.0,16.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0
7986,400000.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,4.0,0.0
238,20000000.0,24.0,4.0,1.0,2.0,1.0,8.0,36.0,1.0,13.0,28.0,4.0
1802,250000.0,16.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0
4177,400000.0,1.0,0.0,3.0,2.0,1.0,1.0,21.0,0.0,0.0,19.0,2.0
4887,500000.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
11876,100000.0,7.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,5.0,0.0
3117,1200000.0,6.0,0.0,0.0,0.0,0.0,2.0,23.0,4.0,2.0,18.0,16.0
465,400000.0,54.0,3.0,0.0,1.0,2.0,0.0,8.0,1.0,0.0,8.0,36.0
3938,300000.0,30.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,14.0,0.0
4256,1750000.0,33.0,3.0,1.0,1.0,1.0,4.0,23.0,0.0,2.0,16.0,0.0
1888,75000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2628,300000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,500000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7892,400000.0,13.0,1.0,0.0,2.0,2.0,0.0,45.0,0.0,0.0,21.0,0.0
7545,125000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
2326,50000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11476,200000.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3633,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
10114,450000.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
11649,100000.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0
8573,1000000.0,20.0,10.0,1.0,0.0,0.0,2.0,19.0,2.0,5.0,19.0,6.0
1764,800000.0,52.0,6.0,1.0,0.0,1.0,2.0,15.0,0.0,2.0,22.0,2.0
7571,400000.0,29.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,20.0,0.0
6402,300000.0,14.0,4.0,0.0,0.0,0.0,3.0,16.0,0.0,1.0,6.0,0.0
3260,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,500000.0,38.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,6.0,12.0
2383,300000.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9422,2500000.0,35.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0
732,10000000.0,4.0,0.0,2.0,1.0,1.0,0.0,12.0,3.0,0.0,13.0,9.0
4447,9000000.0,90.0,12.0,6.0,4.0,8.0,5.0,37.0,0.0,5.0,9.0,0.0
11409,50000.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8142,500000.0,20.0,0.0,1.0,1.0,1.0,0.0,7.0,0.0,0.0,4.0,0.0
5012,75000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0
7597,200000.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0
12650,150000.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8850,600000.0,101.0,8.0,0.0,1.0,5.0,1.0,15.0,0.0,2.0,19.0,2.0
10715,75000.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
9779,150000.0,8.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0
10701,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9434,900000.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0
11268,125000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8485,200000.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0
2557,400000.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2742,350000.0,30.0,3.0,0.0,0.0,2.0,2.0,14.0,0.0,0.0,18.0,5.0
10845,75000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2877,75000.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,0.0
7160,700000.0,38.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,5.0,5.0
992,300000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9176,4500000.0,12.0,0.0,3.0,1.0,1.0,0.0,11.0,0.0,0.0,6.0,0.0
4731,13000000.0,20.0,1.0,2.0,0.0,2.0,0.0,20.0,0.0,0.0,10.0,1.0
6364,100000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9909,600000.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,6.0
5306,200000.0,10.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
12161,100000.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
4640,1000000.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1997,100000.0,63.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,23.0,14.0
4791,16000000.0,19.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0
6625,25000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190,50000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10812,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5575,450000.0,19.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,4.0,14.0
8375,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4982,50000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
645,100000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1657,100000.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8172,700000.0,51.0,1.0,2.0,1.0,5.0,0.0,29.0,3.0,2.0,31.0,37.0
3070,500000.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,5.0,5.0
9406,1000000.0,5.0,0.0,5.0,6.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0
7804,350000.0,3.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,4.0,11.0,1.0
11213,100000.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
10601,200000.0,0.0,1.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0
3071,100000.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
1716,600000.0,52.0,5.0,0.0,0.0,0.0,2.0,8.0,1.0,2.0,11.0,2.0
3672,125000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6179,450000.0,17.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,24.0,0.0
11311,75000.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,7.0,40.0
2647,300000.0,51.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,5.0,8.0
7422,200000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11694,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9095,1400000.0,19.0,12.0,1.0,5.0,2.0,1.0,4.0,0.0,1.0,2.0,0.0
11149,100000.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,3.0
10988,75000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8985,400000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10418,75000.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5236,75000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9078,1600000.0,5.0,1.0,1.0,0.0,0.0,1.0,11.0,0.0,1.0,3.0,3.0
43,2500000.0,7.0,0.0,0.0,0.0,0.0,8.0,33.0,0.0,3.0,32.0,0.0
6014,150000.0,15.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0
2831,175000.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,5.0,2.0
9438,2750000.0,42.0,3.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,10.0,0.0
6567,300000.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,1.0
3156,100000.0,13.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,4.0,25.0,0.0
80,200000.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
9055,200000.0,41.0,4.0,3.0,1.0,4.0,3.0,14.0,0.0,0.0,14.0,0.0
1029,25000000.0,55.0,2.0,6.0,7.0,10.0,6.0,30.0,3.0,9.0,56.0,43.0
10235,300000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7244,200000.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11722,400000.0,41.0,3.0,1.0,0.0,5.0,3.0,19.0,0.0,2.0,4.0,0.0
4108,1250000.0,9.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,25.0,8.0
12280,8000000.0,10.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,8.0,0.0
9484,2000000.0,33.0,0.0,2.0,2.0,7.0,0.0,23.0,0.0,0.0,26.0,0.0
6341,400000.0,22.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,19.0,0.0
5470,400000.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0
8975,300000.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0
8610,150000.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0
10173,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,50000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3390,350000.0,25.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0
9832,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11131,75000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
6164,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
704,10000000.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
9980,200000.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0
639,17000000.0,24.0,0.0,1.0,0.0,2.0,0.0,20.0,3.0,0.0,16.0,17.0
6418,100000.0,29.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,2.0
11321,500000.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,10.0,0.0
6565,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4266,1000000.0,30.0,2.0,0.0,0.0,0.0,3.0,41.0,0.0,0.0,20.0,1.0
8315,300000.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11982,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3614,300000.0,26.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0
8029,125000.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,4.0,0.0
5648,775000.0,32.0,0.0,6.0,5.0,5.0,0.0,27.0,1.0,0.0,18.0,17.0
3187,9000000.0,44.0,2.0,3.0,3.0,1.0,3.0,33.0,2.0,1.0,30.0,18.0
2819,150000.0,3.0,0.0,1.0,0.0,0.0,0.0,21.0,1.0,0.0,6.0,5.0
5796,250000.0,9.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,5.0,0.0
4707,2500000.0,30.0,6.0,1.0,1.0,0.0,1.0,8.0,0.0,1.0,10.0,1.0
555,1500000.0,60.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,41.0,0.0
6377,25000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,200000.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,4.0
10516,75000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12215,125000.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6665,275000.0,4.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,7.0,0.0
5663,125000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,300000.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
6980,100000.0,3.0,8.0,0.0,0.0,1.0,1.0,3.0,0.0,9.0,5.0,8.0
11539,200000.0,36.0,0.0,0.0,0.0,8.0,0.0,10.0,7.0,0.0,1.0,67.0
1625,250000.0,117.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,25.0,7.0
11423,1000000.0,21.0,0.0,0.0,0.0,0.0,1.0,17.0,6.0,2.0,18.0,26.0
10798,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2289,700000.0,41.0,2.0,0.0,0.0,0.0,2.0,39.0,0.0,1.0,23.0,0.0
5170,350000.0,22.0,0.0,0.0,0.0,0.0,2.0,38.0,1.0,1.0,24.0,15.0
9666,75000.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0
7299,50000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12435,450000.0,29.0,2.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,15.0,0.0
5708,100000.0,22.0,0.0,2.0,1.0,2.0,0.0,5.0,0.0,0.0,9.0,1.0
2639,400000.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
12488,500000.0,18.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,35.0,0.0
6911,125000.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
9924,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8007,600000.0,12.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,3.0,0.0
7297,150000.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8929,800000.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0
7919,800000.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1743,250000.0,21.0,1.0,0.0,0.0,0.0,4.0,15.0,0.0,2.0,11.0,1.0
3851,1500000.0,22.0,1.0,1.0,2.0,2.0,3.0,12.0,0.0,2.0,17.0,0.0
2460,1250000.0,32.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,0.0,31.0,19.0
9354,700000.0,12.0,2.0,2.0,0.0,1.0,1.0,8.0,0.0,2.0,3.0,0.0
8320,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,5000000.0,39.0,3.0,14.0,7.0,3.0,6.0,86.0,8.0,8.0,55.0,54.0
2308,450000.0,31.0,0.0,2.0,1.0,0.0,0.0,57.0,1.0,0.0,41.0,8.0
3715,1500000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8372,150000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,2000000.0,31.0,1.0,3.0,0.0,3.0,2.0,46.0,4.0,2.0,26.0,24.0
6031,25000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3351,1000000.0,31.0,2.0,0.0,2.0,0.0,1.0,27.0,0.0,0.0,17.0,0.0
510,1500000.0,59.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,17.0,27.0
10550,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,2500000.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
